Date,Precipitation [mm/day],Discharge [m^3/s],Mean Temperature [C],Minimum Temperature [C],Maximum Temperature [C],Photoperiod [hr]
1941.08.07,9.27297,5.46514,25.327,19.5678,31.0862,14.667420
1941.08.08,0.332018,6.54118,21.9922,14.3613,29.6231,14.621315
1941.08.09,0.283834,6.3996,21.6927,13.1262,30.2592,14.574722
1941.08.10,4.45496,6.00316,22.0576,16.9195,27.1957,14.527659
1941.08.11,29.6017,6.3996,21.2023,17.4186,24.9861,14.480145
1941.08.12,0,6.00316,18.4705,11.4257,25.5152,14.432197
1941.08.13,0.165286,5.60673,16.2853,8.58862,23.982,14.383833
1941.08.14,0.753777,5.74831,19.3113,14.0357,24.587,14.335070
1941.08.15,0,5.74831,19.4177,14.7958,24.0395,14.285923
1941.08.16,0,5.74831,17.2972,10.6219,23.9725,14.236410
1941.08.17,0.0130312,5.86158,16.7208,9.57768,23.8639,14.186546
1941.08.18,0.719884,5.60673,17.9309,12.0112,23.8507,14.136345
1941.08.19,0.480111,5.60673,15.5405,7.77942,23.3017,14.085822
1941.08.20,0.355678,5.60673,16.9033,8.71478,25.0919,14.034991
1941.08.21,0.0644314,5.46514,18.0392,10.2995,25.7789,13.983867
1941.08.22,1.30924,5.74831,15.6651,6.51714,24.813,13.932461
1941.08.23,4.67255,5.60673,17.6342,11.06,24.2083,13.880787
1941.08.24,1.1557,5.46514,18.9446,12.1862,25.7031,13.828858
1941.08.25,12.8155,5.60673,18.5616,11.9008,25.2225,13.776684
1941.08.26,1.07337,6.00316,10.2774,4.94342,15.6113,13.724278
1941.08.27,0.00781875,6.00316,9.26813,0.640945,17.8953,13.671651
1941.08.28,7.62469,6.54118,13.1746,7.91936,18.4299,13.618813
1941.08.29,7.06062,6.82435,16.3997,11.7065,21.0929,13.565775
1941.08.30,4.30619,6.54118,19.1112,15.0065,23.216,13.512546
1941.08.31,22.8767,7.22078,18.1405,15.0951,21.186,13.459137
1941.09.01,0.2663,7.22078,16.6156,9.47576,23.7555,13.405557
1941.09.02,0.532758,7.0792,19.6425,13.5473,25.7376,13.351814
1941.09.03,0,6.68276,21.0725,15.6471,26.4979,13.297918
1941.09.04,14.2005,6.82435,20.7115,16.0119,25.4111,13.243876
1941.09.05,3.16311,6.68276,19.1955,13.9867,24.4043,13.189697
1941.09.06,1.14147,6.54118,15.6098,10.1707,21.049,13.135389
1941.09.07,0.154541,6.68276,12.8657,7.36085,18.3706,13.080958
1941.09.08,19.2219,7.9287,9.97413,7.4397,12.5086,13.026413
1941.09.09,1.91863,7.36237,9.79735,7.73543,11.8593,12.971760
1941.09.10,0.203955,7.36237,8.70925,4.03731,13.3812,12.917007
1941.09.11,0,7.22078,8.74033,1.41635,16.0643,12.862160
1941.09.12,0.00800907,6.96593,13.7086,7.41586,20.0013,12.807225
1941.09.13,16.4333,7.36237,18.5148,13.4822,23.5474,12.752209
1941.09.14,11.8309,8.24019,16.8302,11.9426,21.7177,12.697118
1941.09.15,13.86,8.52336,13.2662,7.1338,19.3986,12.641958
1941.09.16,4.92966,8.52336,15.288,9.8462,20.7298,12.586735
1941.09.17,0.470255,8.38177,12.8869,4.99333,20.7804,12.531454
1941.09.18,0,8.38177,16.5613,8.76309,24.3595,12.476122
1941.09.19,0.0626513,8.52336,22.1874,16.3018,28.073,12.420744
1941.09.20,0.857135,8.52336,24.2599,18.7783,29.7415,12.365325
1941.09.21,13.7106,8.83484,22.9108,17.1763,28.6452,12.309871
1941.09.22,9.66377,8.97643,12.7821,6.93708,18.6271,12.254388
1941.09.23,0.839558,9.25959,9.81733,6.20757,13.4271,12.198881
1941.09.24,5.69663,9.42949,12.5561,8.76447,16.3477,12.143355
1941.09.25,0.395997,9.11801,7.57749,0.142359,15.0126,12.087816
1941.09.26,0,9.11801,5.79653,-1.37514,12.9682,12.032269
1941.09.27,0.69177,9.11801,9.80567,1.75427,17.8571,11.976721
1941.09.28,0.772336,8.66494,5.17321,0.228118,10.1183,11.921175
1941.09.29,0,8.66494,6.24862,-1.04759,13.5448,11.865639
1941.09.30,2.1156,8.38177,9.09162,1.86046,16.3228,11.810117
1941.10.01,0.2663,8.38177,10.0122,4.27745,15.747,11.754617
1941.10.02,3.19314,8.52336,8.31019,2.88611,13.7343,11.699143
1941.10.03,13.4351,9.11801,10.6736,6.49573,14.8516,11.643702
1941.10.04,0,9.25959,11.129,4.7076,17.5505,11.588300
1941.10.05,2.0698,8.97643,11.929,5.95802,17.9,11.532944
1941.10.06,0.436591,9.25959,9.51375,6.38056,12.6469,11.477640
1941.10.07,10.8578,9.57108,7.9483,4.16407,11.7325,11.422395
1941.10.08,0.215752,9.85425,4.98315,-0.701518,10.6678,11.367217
1941.10.09,0.230824,10.0241,9.32889,2.16641,16.4914,11.312112
1941.10.10,0.013938,10.3073,6.26481,-2.78465,15.3143,11.257089
1941.10.11,0,10.3073,8.10242,0.255456,15.9494,11.202154
1941.10.12,0.0171153,10.6188,8.71008,-1.33841,18.7586,11.147317
1941.10.13,0.343592,10.6188,12.6765,6.34692,19.0061,11.092585
1941.10.14,0.808574,10.6188,9.14414,0.599365,17.6889,11.037968
1941.10.15,0,10.4772,9.69569,2.04132,17.3501,10.983474
1941.10.16,0,10.6188,9.59572,1.75169,17.4397,10.929114
1941.10.17,0,10.6188,11.5504,5.3946,17.7062,10.874896
1941.10.18,0.986835,10.6188,10.8018,7.96623,13.6374,10.820832
1941.10.19,3.70072,10.6188,8.92386,5.35768,12.49,10.766932
1941.10.20,4.48167,11.3834,9.67712,6.71379,12.6405,10.713207
1941.10.21,0.432436,10.6188,9.07725,1.00475,17.1498,10.659669
1941.10.22,0,11.3834,10.8433,3.66661,18.0199,10.606329
1941.10.23,0,10.6188,7.63775,-1.82857,17.1041,10.553200
1941.10.24,0,10.6188,5.9206,0.0959498,11.7452,10.500296
1941.10.25,0,10.4772,5.48832,-3.93438,14.911,10.447629
1941.10.26,0.460619,10.4772,5.98273,-1.25931,13.2248,10.395213
1941.10.27,0.0180204,10.3073,-1.33222,-10.6371,7.9727,10.343064
1941.10.28,0,10.1657,-3.57032,-11.0074,3.86679,10.291196
1941.10.29,1.15524,10.194,-1.02456,-7.19083,5.14171,10.239624
1941.10.30,1.10443,9.62771,0.350315,-2.0863,2.78693,10.188366
1941.10.31,0,9.62771,-3.37521,-9.92485,3.17442,10.137437
1941.11.01,0,9.62771,-1.49108,-7.80864,4.82649,10.086856
1941.11.02,0,9.06138,1.16882,-5.59022,7.92786,10.036639
1941.11.03,0.0825591,9.06138,2.22557,-4.19009,8.64122,9.986806
1941.11.04,0.5326,9.11801,2.40806,-2.32541,7.14152,9.937376
1941.11.05,0,9.11801,-1.00917,-3.55389,1.53555,9.888368
1941.11.06,0,8.97643,-1.52677,-4.59217,1.53863,9.839803
1941.11.07,0.338084,8.83484,-2.45442,-3.92968,-0.979156,9.791701
1941.11.08,0,8.49504,-2.82757,-5.83793,0.182783,9.744085
1941.11.09,0,5.66336,-5.03249,-6.16887,-3.89611,9.696975
1941.11.10,0,6.79603,-4.72527,-7.37053,-2.08002,9.650396
1941.11.11,0,7.9287,-1.34126,-4.70286,2.02034,9.604370
1941.11.12,0,7.9287,2.80161,-3.50209,9.10531,9.558921
1941.11.13,0.0247968,7.9287,5.14096,-2.73416,13.0161,9.514073
1941.11.14,0.00635569,7.9287,-0.496716,-7.40251,6.40908,9.469851
1941.11.15,0,7.9287,3.30616,-1.67418,8.2865,9.426281
1941.11.16,0,7.9287,2.87186,-3.55552,9.29923,9.383389
1941.11.17,0.0260625,7.78712,1.38913,-1.63365,4.41191,9.341200
1941.11.18,1.22795,7.64554,3.97118,0.8098,7.13256,9.299742
1941.11.19,0.42608,7.50395,3.73254,-2.0865,9.55157,9.259041
1941.11.20,0.572737,6.79603,-1.68863,-6.31946,2.9422,9.219126
1941.11.21,0.358893,5.66336,-7.1174,-11.7711,-2.46367,9.180023
1941.11.22,0,4.53069,-6.88909,-13.1641,-0.614053,9.141760
1941.11.23,0,6.2297,-12.3674,-20.235,-4.49987,9.104367
1941.11.24,0,7.9287,-7.85263,-14.5387,-1.1666,9.067871
1941.11.25,0,9.06138,-1.6727,-7.48366,4.13825,9.032300
1941.11.26,0,9.62771,0.336098,-6.21924,6.89144,8.997684
1941.11.27,0,9.62771,0.940975,-6.07593,7.95788,8.964050
1941.11.28,0,9.62771,0.821101,-4.77056,6.41276,8.931426
1941.11.29,0,8.49504,-0.745199,-4.35401,2.86361,8.899842
1941.11.30,0,8.49504,-2.11959,-4.05769,-0.181498,8.869324
1941.12.01,0,8.49504,-0.379576,-2.91083,2.15167,8.839901
1941.12.02,0,7.9287,0.859703,-6.3696,8.08901,8.811600
1941.12.03,0,8.49504,6.38937,1.15059,11.6281,8.784447
1941.12.04,0.0270816,6.79603,7.21228,2.79203,11.6325,8.758469
1941.12.05,1.19324,5.09702,-0.581781,-5.89827,4.7347,8.733691
1941.12.06,0,3.68118,-7.47047,-14.9204,-0.0205609,8.710138
1941.12.07,1.0464,7.36237,-5.48848,-11.0537,0.076692,8.687834
1941.12.08,1.81772,6.79603,-5.8543,-10.7406,-0.96801,8.666803
1941.12.09,0.108327,6.2297,-12.4294,-16.5058,-8.35295,8.647066
1941.12.10,0,6.2297,-18.7129,-25.3638,-12.062,8.628645
1941.12.11,0.784659,6.2297,-17.2069,-23.8138,-10.6,8.611560
1941.12.12,7.11205,6.2297,-10.7187,-14.1316,-7.30588,8.595830
1941.12.13,0.781722,5.66336,-9.3883,-13.1596,-5.61698,8.581472
1941.12.14,0.0287461,5.66336,-15.1367,-22.3793,-7.89398,8.568503
1941.12.15,0,5.66336,-11.2706,-21.0133,-1.52798,8.556939
1941.12.16,0,5.66336,-8.41542,-15.0551,-1.77578,8.546791
1941.12.17,0.0412522,5.66336,-7.05889,-13.3547,-0.763098,8.538073
1941.12.18,0.426658,6.2297,-0.341402,-5.60761,4.9248,8.530796
1941.12.19,0.07474,6.2297,-4.01707,-10.7385,2.70435,8.524967
1941.12.20,0,6.2297,-8.0179,-13.2948,-2.74101,8.520594
1941.12.21,0,6.2297,-4.95906,-10.2557,0.337616,8.517683
1941.12.22,0.266661,6.2297,-1.0164,-3.84902,1.81623,8.516237
1941.12.23,0,6.2297,-5.54627,-9.45409,-1.63845,8.516260
1941.12.24,0,6.2297,-7.40089,-14.4035,-0.398296,8.517751
1941.12.25,0,6.79603,-6.20211,-11.6765,-0.727694,8.520709
1941.12.26,0,6.79603,-7.20439,-10.664,-3.74476,8.525131
1941.12.27,0.0127114,6.2297,-10.2479,-13.9019,-6.59389,8.531013
1941.12.28,0,5.66336,-14.041,-21.4844,-6.59759,8.538349
1941.12.29,0,5.38019,-12.7796,-20.1124,-5.44674,8.547130
1941.12.30,0,5.09702,-10.2522,-15.2665,-5.23793,8.557347
1941.12.31,0,5.09702,-18.0909,-23.266,-12.9159,8.568989
1942.01.01,0.16381,4.81386,-18.2779,-22.5649,-13.9908,8.586254
1942.01.02,0.060264,4.53069,-21.4078,-28.904,-13.9117,8.601124
1942.01.03,1.31758,4.24752,-21.712,-29.3352,-14.0888,8.617373
1942.01.04,0,3.96435,-29.5173,-34.0694,-24.9652,8.634982
1942.01.05,0.00826718,3.96435,-27.1848,-32.9775,-21.3921,8.653933
1942.01.06,0.223675,3.96435,-25.9364,-32.2656,-19.6072,8.674205
1942.01.07,0.0349967,3.96435,-27.5972,-33.4509,-21.7435,8.695779
1942.01.08,0,3.96435,-22.7384,-29.8167,-15.66,8.718632
1942.01.09,0,3.96435,-22.823,-31.773,-13.873,8.742741
1942.01.10,0,3.96435,-20.7516,-30.0709,-11.4322,8.768082
1942.01.11,0.0988888,3.96435,-10.9288,-17.5406,-4.31702,8.794631
1942.01.12,0.533322,3.96435,-6.18541,-13.8815,1.51066,8.822363
1942.01.13,0,4.24752,-6.04264,-11.391,-0.694278,8.851251
1942.01.14,0,4.53069,-5.10518,-14.3359,4.12555,8.881268
1942.01.15,0,4.81386,-3.99544,-11.4406,3.44967,8.912388
1942.01.16,0,5.09702,-2.58501,-9.01276,3.84274,8.944583
1942.01.17,0,5.09702,-0.576063,-6.33354,5.18141,8.977825
1942.01.18,0,5.38019,-4.34328,-10.6165,1.9299,9.012086
1942.01.19,0,5.38019,-3.08669,-10.8736,4.70023,9.047338
1942.01.20,0,5.66336,-1.36785,-7.9604,5.22469,9.083552
1942.01.21,0,5.66336,0.924512,-5.21782,7.06684,9.120700
1942.01.22,0,5.66336,1.65654,-5.979,9.29209,9.158753
1942.01.23,0,6.2297,2.43209,-6.43721,11.3014,9.197684
1942.01.24,0,6.2297,3.38759,-5.49199,12.2672,9.237463
1942.01.25,0,5.66336,-1.21554,-8.08253,5.65145,9.278063
1942.01.26,0,5.66336,-4.13381,-7.53772,-0.729907,9.319455
1942.01.27,0.00900063,5.66336,-3.46599,-6.96215,0.0301788,9.361613
1942.01.28,0,5.66336,-3.99151,-7.20018,-0.782842,9.404509
1942.01.29,0.331179,5.09702,-2.08125,-4.65649,0.494002,9.448117
1942.01.30,0.350292,4.81386,-4.01245,-8.25752,0.232623,9.492409
1942.01.31,0.132319,4.53069,-9.89172,-14.3755,-5.40796,9.537359
1942.02.01,0,4.53069,-12.3268,-18.481,-6.1726,9.582943
1942.02.02,0.0720716,4.53069,-13.6356,-21.0978,-6.17352,9.629135
1942.02.03,1.73669,5.09702,-9.4921,-15.7802,-3.20403,9.675910
1942.02.04,0,5.38019,-4.22905,-6.1893,-2.26879,9.723245
1942.02.05,0,5.38019,-3.41947,-5.56468,-1.27427,9.771116
1942.02.06,0.0347466,5.09702,-5.48008,-11.7226,0.762413,9.819500
1942.02.07,0,5.09702,-13.5682,-22.3768,-4.75959,9.868375
1942.02.08,0,4.81386,-11.5985,-18.8437,-4.3533,9.917719
1942.02.09,0.950715,5.09702,-7.74481,-11.0012,-4.48837,9.967511
1942.02.10,0.71308,5.09702,-6.25933,-10.5502,-1.96847,10.017730
1942.02.11,0,5.38019,-7.9372,-13.2946,-2.57977,10.068357
1942.02.12,0,5.38019,-6.88419,-11.0681,-2.70032,10.119372
1942.02.13,0.40302,5.66336,-5.83106,-8.26197,-3.40016,10.170756
1942.02.14,0.601943,5.66336,-4.7561,-7.37634,-2.13586,10.222491
1942.02.15,0.22485,5.66336,-5.02499,-9.93579,-0.1142,10.274560
1942.02.16,0.31797,5.66336,-10.0494,-18.9044,-1.19434,10.326946
1942.02.17,0.266661,5.38019,-23.4664,-30.6245,-16.3083,10.379632
1942.02.18,0.0189355,5.38019,-23.6552,-33.2118,-14.0986,10.432602
1942.02.19,0,5.38019,-23.2841,-30.7665,-15.8017,10.485841
1942.02.20,0.0186077,5.09702,-18.5152,-27.5672,-9.4632,10.539335
1942.02.21,2.65074,4.53069,-13.1394,-20.7189,-5.55983,10.593069
1942.02.22,0,4.53069,-13.2416,-22.3969,-4.08632,10.647029
1942.02.23,0,4.81386,-11.1592,-17.781,-4.53738,10.701202
1942.02.24,0,4.81386,-10.7836,-18.3354,-3.23181,10.755576
1942.02.25,0,5.09702,-9.43857,-16.4847,-2.39247,10.810138
1942.02.26,0.426658,5.09702,-6.97261,-10.0638,-3.88142,10.864876
1942.02.27,0.159997,5.09702,-6.94241,-10.869,-3.01585,10.919779
1942.02.28,0,5.38019,-6.55664,-15.7579,2.64466,10.974837
1942.03.01,0,5.66336,-4.26021,-12.8639,4.34346,11.030038
1942.03.02,0.0195702,5.66336,-1.96779,-7.63544,3.69986,11.085372
1942.03.03,0,5.66336,-0.977634,-8.62288,6.66761,11.140831
1942.03.04,0.00851955,6.2297,0.341039,-4.31505,4.99713,11.196403
1942.03.05,0.0376942,6.2297,0.297831,-3.459,4.05466,11.252081
1942.03.06,6.30591,6.79603,-1.1205,-3.64804,1.40703,11.307856
1942.03.07,8.15055,6.79603,-2.07938,-5.78534,1.62657,11.363718
1942.03.08,0.0139416,7.36237,-5.71315,-13.8118,2.38547,11.419661
1942.03.09,0.0110506,7.36237,-2.14583,-7.2979,3.00624,11.475675
1942.03.10,0.719482,7.9287,-5.13653,-12.2987,2.02559,11.531754
1942.03.11,5.26433,7.9287,-4.28775,-10.0209,1.44537,11.587891
1942.03.12,0.230028,7.9287,-6.06469,-14.8201,2.69068,11.644077
1942.03.13,0.150674,7.9287,-1.15855,-8.58398,6.26689,11.700306
1942.03.14,0.69763,7.9287,1.58692,-3.21263,6.38646,11.756571
1942.03.15,0.670008,7.9287,1.68051,-2.54167,5.90269,11.812865
1942.03.16,4.10056,7.9287,-0.379479,-2.25622,1.49726,11.869183
1942.03.17,0.192822,7.9287,0.144549,-1.9869,2.276,11.925517
1942.03.18,0.929227,7.9287,-0.688159,-4.9294,3.55309,11.981862
1942.03.19,0,7.9287,0.366349,-7.43205,8.16475,12.038211
1942.03.20,0.396634,7.9287,1.77582,-4.69287,8.24451,12.094558
1942.03.21,0.173265,7.9287,-0.0645455,-4.16632,4.03723,12.150897
1942.03.22,0,8.49504,0.032755,-6.9056,6.97111,12.207223
1942.03.23,0,8.49504,4.0091,-4.18001,12.1982,12.263528
1942.03.24,0,8.49504,5.45408,-2.17723,13.0854,12.319808
1942.03.25,8.64677,9.06138,5.40062,-0.759882,11.5611,12.376057
1942.03.26,13.2116,11.8931,3.69194,1.02907,6.35482,12.432268
1942.03.27,2.47887,11.3267,0.00175849,-4.16469,4.16821,12.488435
1942.03.28,2.09859,11.3267,-2.82786,-5.12733,-0.528387,12.544553
1942.03.29,0.48029,11.3267,-3.68356,-8.89454,1.52742,12.600615
1942.03.30,0.46356,10.7604,-0.432448,-6.28304,5.41815,12.656615
1942.03.31,0,10.7604,1.03328,-5.09991,7.16646,12.712547
1942.04.01,0,10.194,3.17521,-3.39947,9.74989,12.768404
1942.04.02,0,10.1657,6.20237,-2.52524,14.93,12.824180
1942.04.03,0,9.85425,5.05123,-3.86567,13.9681,12.879868
1942.04.04,0,9.85425,8.06139,-0.73688,16.8597,12.935462
1942.04.05,0.246311,9.71266,1.0876,-10.5906,12.7658,12.990954
1942.04.06,5.59545,9.85425,-0.56807,-7.51931,6.38317,13.046336
1942.04.07,0,9.57108,-1.35356,-4.62704,1.91992,13.101602
1942.04.08,0,9.57108,-3.66375,-11.3401,4.01265,13.156744
1942.04.09,0,9.57108,-0.418451,-8.29171,7.45481,13.211754
1942.04.10,0,8.97643,1.17746,-6.38199,8.73692,13.266624
1942.04.11,0,8.83484,-1.60492,-5.57748,2.36763,13.321345
1942.04.12,0,8.83484,1.76039,-6.16903,9.68982,13.375909
1942.04.13,0,8.66494,7.43418,-0.980745,15.8491,13.430306
1942.04.14,0,8.66494,11.1844,-0.228157,22.597,13.484527
1942.04.15,0,8.83484,15.1359,4.92767,25.3442,13.538563
1942.04.16,2.48592,8.83484,10.4625,0.268441,20.6566,13.592404
1942.04.17,0,8.83484,4.71428,-3.63758,13.0661,13.646038
1942.04.18,0,8.66494,5.57683,-2.08973,13.2434,13.699456
1942.04.19,0,8.66494,6.53754,-1.74379,14.8189,13.752647
1942.04.20,0.00958232,8.66494,10.4205,2.71328,18.1277,13.805598
1942.04.21,0,8.83484,11.9649,1.91051,22.0192,13.858299
1942.04.22,0,8.83484,14.2328,4.56372,23.902,13.910736
1942.04.23,0,8.97643,17.2106,9.23414,25.187,13.962897
1942.04.24,0,9.11801,18.1552,9.0271,27.2833,14.014769
1942.04.25,0.516303,9.11801,17.2963,9.06036,25.5322,14.066339
1942.04.26,0.554204,8.97643,15.6322,9.94806,21.3163,14.117591
1942.04.27,4.85535,8.83484,15.1541,8.69336,21.6148,14.168513
1942.04.28,24.0292,9.25959,12.1103,4.7408,19.4798,14.219088
1942.04.29,1.16453,9.85425,11.8341,4.64559,19.0225,14.269302
1942.04.30,37.0946,20.4164,15.5461,8.65218,22.44,14.319138
1942.05.01,8.80172,27.2974,15.2758,10.0726,20.479,14.368580
1942.05.02,7.75127,34.2633,9.68899,2.77564,16.6023,14.417612
1942.05.03,0.63659,32.5643,1.95848,-1.15842,5.07538,14.466216
1942.05.04,0.128381,32.5643,1.28972,-1.61935,4.1988,14.514374
1942.05.05,0.42608,35.9623,2.8953,-2.96713,8.75774,14.562068
1942.05.06,0,35.9623,6.86905,-0.809599,14.5477,14.609279
1942.05.07,0,32.5643,9.60396,1.22769,17.9802,14.655989
1942.05.08,0.130077,30.8653,12.47,4.18964,20.7503,14.702177
1942.05.09,0.00988151,28.8831,10.5172,1.0824,19.952,14.747824
1942.05.10,0,23.8427,8.67708,-0.0518494,17.406,14.792909
1942.05.11,0.29377,22.1154,11.7761,5.03374,18.5184,14.837411
1942.05.12,0.164533,20.4164,8.00835,0.817411,15.1993,14.881308
1942.05.13,32.7542,28.8831,10.5026,3.69169,17.3135,14.924580
1942.05.14,17.3992,35.9623,5.18311,0.121566,10.2447,14.967204
1942.05.15,0.42608,35.9623,6.8386,-0.260918,13.9381,15.009157
1942.05.16,0.489154,30.8653,7.48849,0.18847,14.7885,15.050418
1942.05.17,5.75611,30.8653,7.13726,3.21358,11.0609,15.090962
1942.05.18,2.57396,30.8653,7.02098,4.77329,9.26867,15.130767
1942.05.19,0.97049,28.8831,6.38716,3.39574,9.37858,15.169810
1942.05.20,0.2663,28.8831,6.11629,-1.29156,13.5241,15.208066
1942.05.21,0,27.2974,8.92779,0.357817,17.4978,15.245511
1942.05.22,0,25.5701,10.5573,2.09099,19.0237,15.282123
1942.05.23,0,25.5701,12.9357,2.97513,22.8962,15.317876
1942.05.24,0,23.8427,14.5504,4.89735,24.2034,15.352748
1942.05.25,1.82951,22.1154,18.1802,12.5527,23.8078,15.386713
1942.05.26,1.19966,22.1154,15.0779,9.28311,20.8726,15.419748
1942.05.27,0.235528,20.4164,12.6397,6.56393,18.7155,15.451829
1942.05.28,2.67992,20.4164,16.95,9.31455,24.5854,15.482932
1942.05.29,1.45202,20.4164,19.276,12.1381,26.4138,15.513035
1942.05.30,20.4027,22.1154,16.1079,8.29518,23.9205,15.542114
1942.05.31,5.7337,22.1154,11.3969,8.17455,14.6193,15.570145
1942.06.01,0.339925,22.1154,13.5181,10.6352,16.4009,15.597108
1942.06.02,0.2663,20.4164,16.1411,11.2837,20.9984,15.622979
1942.06.03,0.147233,19.5669,19.3844,12.8219,25.9469,15.647738
1942.06.04,2.38849,19.5669,19.7068,12.254,27.1596,15.671363
1942.06.05,30.2125,20.4164,19.5212,13.5118,25.5307,15.693835
1942.06.06,13.5654,25.5701,16.6454,12.902,20.3888,15.715134
1942.06.07,0,25.5701,15.8089,10.233,21.3847,15.735242
1942.06.08,0,23.8427,15.0871,7.13038,23.0438,15.754140
1942.06.09,0,22.1154,18.0691,11.2801,24.8582,15.771811
1942.06.10,0,22.1154,21.2082,16.7718,25.6447,15.788240
1942.06.11,1.35997,20.4164,19.3571,11.3521,27.362,15.803412
1942.06.12,2.81855,23.8427,16.0598,8.56209,23.5574,15.817311
1942.06.13,0,23.8427,8.47585,0.293785,16.6579,15.829927
1942.06.14,0,23.8427,10.1528,1.83058,18.475,15.841246
1942.06.15,0,22.1154,14.5904,7.83805,21.3428,15.851258
1942.06.16,8.24248,22.1154,14.2261,9.13759,19.3146,15.859954
1942.06.17,2.99512,20.4164,15.0574,10.8687,19.246,15.867326
1942.06.18,0.0276091,20.4164,16.1144,10.5191,21.7097,15.873366
1942.06.19,0.0154468,19.5669,14.9875,7.60329,22.3716,15.878070
1942.06.20,1.56417,18.7174,17.9172,12.5467,23.2876,15.881432
1942.06.21,0,17.0467,13.3466,6.0186,20.6745,15.883450
1942.06.22,0.181972,17.0467,11.4557,7.19948,15.7119,15.884123
1942.06.23,0.698736,16.2255,10.2491,7.31412,13.1841,15.883450
1942.06.24,0,15.4043,12.0768,5.55352,18.6,15.881433
1942.06.25,0.875613,14.6115,14.5871,10.2799,18.8943,15.878074
1942.06.26,1.5787,13.7903,14.3909,11.5303,17.2515,15.873377
1942.06.27,0.375142,12.9691,17.8425,14.2655,21.4195,15.867346
1942.06.28,17.7287,16.2255,20.4301,15.7755,25.0846,15.859990
1942.06.29,3.71963,16.2255,19.2228,14.0402,24.4054,15.851314
1942.06.30,0.607094,15.4043,17.9571,13.2775,22.6367,15.841330
1942.07.01,0.294578,13.7903,14.3985,6.3277,22.4693,15.830046
1942.07.02,4.30817,13.7903,14.5455,8.87449,20.2166,15.817474
1942.07.03,5.44397,13.7903,12.5522,7.15974,17.9447,15.803627
1942.07.04,1.34077,12.9691,13.4154,7.63045,19.2003,15.788519
1942.07.05,2.75805,12.1762,15.3265,9.86701,20.786,15.772164
1942.07.06,2.18954,11.3834,12.7266,5.04779,20.4053,15.754578
1942.07.07,0,10.6188,15.6122,7.27946,23.9449,15.735778
1942.07.08,0.455679,10.1657,18.0176,9.67831,26.357,15.715782
1942.07.09,8.92827,9.85425,20.1609,13.3751,26.9467,15.694607
1942.07.10,7.72271,9.42949,20.7591,14.1284,27.3899,15.672274
1942.07.11,0.149637,8.97643,20.6497,13.4139,27.8856,15.648801
1942.07.12,0.390631,8.83484,24.5296,19.3587,29.7005,15.624211
1942.07.13,0,8.66494,20.299,12.9614,27.6366,15.598523
1942.07.14,0,9.57108,16.8217,8.8842,24.7593,15.571761
1942.07.15,0.311388,9.11801,20.2567,13.386,27.1274,15.543945
1942.07.16,1.17754,8.83484,20.9843,15.7476,26.221,15.515099
1942.07.17,0.5326,8.83484,23.0393,17.2971,28.7814,15.485245
1942.07.18,3.36373,8.52336,25.8252,19.1109,32.5394,15.454408
1942.07.19,7.68092,8.66494,21.6832,14.5562,28.8102,15.422610
1942.07.20,0.0802383,8.52336,18.6272,13.0992,24.1552,15.389875
1942.07.21,0.0081719,8.52336,17.0409,10.6781,23.4037,15.356228
1942.07.22,0,8.0986,17.8315,10.1562,25.5067,15.321692
1942.07.23,0,8.24019,20.4238,12.1765,28.6711,15.286290
1942.07.24,0.567781,8.0986,20.6823,13.1644,28.2002,15.250048
1942.07.25,3.74993,8.83484,20.8724,15.4348,26.31,15.212989
1942.07.26,3.49099,8.38177,19.6199,14.0541,25.1856,15.175137
1942.07.27,0.191724,8.38177,18.802,13.0415,24.5624,15.136515
1942.07.28,2.58753,8.38177,19.2706,13.8839,24.6573,15.097147
1942.07.29,0.0081719,8.38177,19.1203,13.6672,24.5735,15.057057
1942.07.30,1.81119,8.24019,21.4864,15.6755,27.2973,15.016267
1942.07.31,0.208556,8.0986,20.1743,13.5575,26.7911,14.974800
1942.08.01,6.50127,8.52336,20.0776,14.3894,25.7658,14.932679
1942.08.02,0,8.24019,18.9167,11.2666,26.5669,14.889925
1942.08.03,0.407408,7.78712,15.7152,7.76305,23.6674,14.846561
1942.08.04,0.0137477,7.36237,17.2175,7.88716,26.5478,14.802608
1942.08.05,13.6949,7.9287,19.5945,12.1787,27.0102,14.758086
1942.08.06,1.37984,7.78712,19.2792,14.4639,24.0945,14.713017
1942.08.07,9.12578,7.64554,19.2148,15.697,22.7326,14.667420
1942.08.08,12.3231,9.11801,18.8137,14.733,22.8943,14.621315
1942.08.09,2.94269,9.57108,18.9497,12.3813,25.5181,14.574722
1942.08.10,3.78842,9.57108,19.3772,13.575,25.1793,14.527659
1942.08.11,0,9.11801,17.7098,11.1194,24.3002,14.480145
1942.08.12,0.0911031,8.97643,20.0674,13.9157,26.2191,14.432197
1942.08.13,6.70551,8.66494,21.6139,16.417,26.8108,14.383833
1942.08.14,9.89869,9.57108,16.9336,12.9306,20.9366,14.335070
1942.08.15,1.25976,9.57108,15.4571,11.1464,19.7677,14.285923
1942.08.16,0,9.11801,13.0577,6.09719,20.0183,14.236410
1942.08.17,0,8.83484,15.9722,8.37781,23.5666,14.186546
1942.08.18,0,8.83484,17.2909,9.58857,24.9932,14.136345
1942.08.19,0,8.97643,19.9896,13.3101,26.669,14.085822
